time,x,y,z,qx,qy,qz,qw,yaw
1.379772424697876,-0.12104409725182938,-0.03596672013368547,0.009535230267306006,-0.008600247590792955,-0.038247924770325105,-0.0005652419846894317,0.9992311106514045,-0.000473116020100121
1.4758636951446533,-0.1212880884015829,-0.037338271394870566,0.009195410426719872,-0.008904192959655177,-0.03869132592691882,-0.0004175000563510029,0.9992114502643858,-0.00014574803459531485
1.575528621673584,-0.12228576579995884,-0.03822117475139521,0.009027017452721255,-0.008831304488489284,-0.037983520610690845,-7.087738548006743e-05,0.999239338296609,0.0005307726263328358
1.676041603088379,-0.1174453906171097,-0.03960474954217953,0.006346124348521911,-0.008670542706714806,-0.038752353963986956,-0.0005306461076001467,0.9992110863907233,-0.0003896174791868534
1.7958447933197021,-0.11756234456813688,-0.03980588038111565,0.010120991056874716,-0.009164076358339627,-0.0382031816897186,-0.00047429341878366804,0.9992278577276725,-0.00024838578165340466
1.8797459602355957,-0.11799491603407147,-0.035531393721829556,0.009241344715033357,-0.009150435926159467,-0.03785444675692933,-0.0005830368852178777,0.9992411973347969,-0.00047377766624270796
1.987950325012207,-0.11701829911485305,-0.03371534919188034,0.0071442914750955155,-0.008983808176106924,-0.037834685360024246,-0.0005281801883694139,0.9992434882450081,-0.00037684117753023427
2.0930304527282715,-0.11701743277877333,-0.032140843819863256,0.006203420210495018,-0.008715432860119826,-0.03844442896143926,-0.00045899966098225653,0.9992226260604795,-0.00024789888997551053
2.195521831512451,-0.11936891254209389,-0.03503802749045794,0.005995276664781071,-0.008689326340996905,-0.038061783949320964,-0.00027120509181389373,0.9992375706798324,0.00011981305276014997
2.292182683944702,-0.1205474860072154,-0.036372279436086896,0.0062073911008972485,-0.008869134558805686,-0.03829805094413187,-0.0002550125796883352,0.9992269675677508,0.00017020956804286098
2.395958185195923,-0.11924089373111116,-0.037692209891494736,0.007479859001608254,-0.008603179403527686,-0.038410236644144106,-0.000542196955387702,0.9992248721121553,-0.0004239040878083474
2.49545955657959,-0.12532868106594985,-0.036990181506191176,0.008635013850906051,-0.008740723761328154,-0.03817542315676634,-0.0007282149892798481,0.9992325587759134,-0.0007902546473594036
2.596797466278076,-0.1256244005048287,-0.03524630059051317,0.006023702590381701,-0.008579732883853464,-0.037847883387135586,-0.0006946469303409765,0.9992464377581727,-0.0007409207438038099
2.6926393508911133,-0.12445143772531532,-0.035619050677649006,0.005974293030005726,-0.008674467037182889,-0.037397926511669975,-0.00047862595917476814,0.9992626880012281,-0.0003085953008789634
2.7972147464752197,-0.1247143373600761,-0.03781687937798676,0.008881504857938018,-0.0089077910155278,-0.03802689423863779,-0.0004899852663051591,0.9992368920772621,-0.000302626815535549
2.896200656890869,-0.12203022208912888,-0.03524604426175,0.0067338744296913215,-0.008539272656796127,-0.038203788017767304,-0.0005830096242190619,0.9992333118463197,-0.000514161321983231
2.9960267543792725,-0.1250905274047436,-0.03501814853133929,0.004021411842908662,-0.009041402820351003,-0.038921995111054736,-0.0006731887308380989,0.9992011199696225,-0.0006434329907318076
3.1061758995056152,-0.12021504642065953,-0.0335144908872612,0.00477972791225886,-0.008826075874139994,-0.03790203271941951,-0.0006942250716110477,0.9992422400759237,-0.0007204160158970044
3.1906142234802246,-0.11753987956326069,-0.035577366660131934,0.0024685369031756874,-0.008604973768019981,-0.03853985405107981,-0.0004225808076878463,0.9992199234911372,-0.0001817735050842691
3.2908313274383545,-0.1185919621322884,-0.037815433775738615,0.0029926884269508257,-0.008328201812348758,-0.038415034357749955,-0.0006627170072921462,0.9992269446907615,-0.0006865799512618104
3.395465612411499,-0.11779021984337722,-0.037378319833210674,0.006202827128437286,-0.008872899875606388,-0.03743456029043276,-0.0006579870739655273,0.9992594720074811,-0.0006525227148013259
3.4944446086883545,-0.12047497412543476,-0.03877490665372307,0.008475208698140127,-0.00916341048019015,-0.038019061562565216,-0.0006373090942877118,0.9992347955827958,-0.0005785472374745298
3.5915687084198,-0.11965019533609883,-0.03759978809804529,0.007536576521681212,-0.009191743750793926,-0.03801215998710594,-0.0007172458723785905,0.9992347437405752,-0.0007367275792139969
3.688878059387207,-0.1218053936507061,-0.042034254184688834,0.010502273758651735,-0.008981637908490176,-0.03731323193396383,-0.00016918820517281406,0.9992632407321277,0.0003330682218837238
3.7959744930267334,-0.12226064128831188,-0.04046712640506321,0.01011189547330256,-0.008977123261200608,-0.03791537452347354,-0.00026840152658577984,0.9992405934475033,0.00014476281460439527
3.8941004276275635,-0.1206533041763418,-0.036748807967552505,0.008074514816935694,-0.008700366076606174,-0.03811812609648675,-0.0002501569813674886,0.999235332398985,0.00016382801400858596
3.995999574661255,-0.12361880031429362,-0.031305692194925766,0.006205784504447316,-0.008454684373022365,-0.03818508017317834,-0.00047276722926218104,0.9992348044656308,-0.00030000032482117324
4.092691659927368,-0.12346999138156664,-0.030894819068336177,0.005612090734864548,-0.00872265716226526,-0.0376896458316026,-0.0006815558231381074,0.999251190307411,-0.0007065911948131409
4.195834636688232,-0.1263883536108828,-0.03462195756695377,0.006896052808607507,-0.008910608153855342,-0.03757028221553527,-0.0003909492028380304,0.9992541829361008,-0.00011208357798474755
4.291918516159058,-0.12219423049375643,-0.035625928792299616,0.004328920203842363,-0.008797908075167605,-0.03809179287562406,-0.0004429394198315411,0.9992354156722488,-0.00021557098797226977
4.395390272140503,-0.11904527503751494,-0.039872134943840995,0.006102918027325533,-0.009486666873907005,-0.03737845442269544,-0.0008794077013087216,0.9992557635253794,-0.0010512512861784351
4.49170184135437,-0.12287511240997788,-0.04081883078894864,0.00824821465170551,-0.009521141820095837,-0.0377590230125478,-0.00032396367674970145,0.9992414618534979,7.178686459825522e-05
4.59666633605957,-0.12180138558168598,-0.03963685837074692,0.0093262309626591,-0.008609015624693062,-0.03823358427844651,-0.0006230769782858714,0.999231549571107,-0.0005886105594282176
4.697198152542114,-0.12234770954999254,-0.03771239539950939,0.008873515675353699,-0.008966968750331997,-0.037383448885214256,-0.0009526451865106459,0.9992603082720867,-0.0012369074369906116
4.792861223220825,-0.12147920098979932,-0.03569259280429544,0.006454381987709146,-0.009112146650543086,-0.03776280915745214,-0.0010149621309884583,0.9992446691775891,-0.0013440256910267295
4.8944385051727295,-0.12314593543426854,-0.03359082255328686,0.007558002866912012,-0.008676934087858796,-0.03798834463793432,-0.0004858902582688129,0.999240391696193,-0.0003127002809268344
4.998810768127441,-0.12545502189701188,-0.03338718418351397,0.0033275803257913038,-0.008803874713106313,-0.03822849082967954,-0.0007100930854631668,0.9992299885645601,-0.0007481622941279131
5.085544586181641,-0.1257330286298386,-0.03284743734828235,0.005971675991312778,-0.008563651138707195,-0.03765293040915936,-0.0004399215748715574,0.9992540853955942,-0.0002349600537948554
5.1879472732543945,-0.12367661186347584,-0.035194039025431834,0.006990522220710033,-0.009050351990243306,-0.03855343888058931,-0.0006047909942078742,0.9992153710322849,-0.0005123118282885764
5.28855299949646,-0.12045257312662977,-0.0349325664275556,0.006195545215831003,-0.00894496799527157,-0.03820808205968884,-0.0006300016775209567,0.9992295697740184,-0.0005771780577368897
5.391992092132568,-0.12092083445308738,-0.03418812963366136,0.005086539831077718,-0.009046317503178622,-0.03795187709039655,-0.0007128913928399867,0.9992383654317969,-0.0007401802475771306
5.49235463142395,-0.12263929108010864,-0.034925505421552,0.006601607969294293,-0.008823697624377343,-0.037918184109545554,-0.000742589137750222,0.999241613542711,-0.0008172455269598171
5.594628810882568,-0.12122798502941382,-0.03700669768983143,0.011360826298694532,-0.009329959651419095,-0.03736258694783888,-0.0007450642117797961,0.9992579415890516,-0.000794057468546027
5.693663120269775,-0.1232503471434266,-0.04027324711614669,0.01027447379553674,-0.009219202292110876,-0.03809996053015257,-0.0005060148026924132,0.9992312761646912,-0.00030964827110198086
5.793604612350464,-0.12745711452657665,-0.037287257794703876,0.010931161786771032,-0.009140472789728073,-0.03831312657587353,-0.0008149947102342491,0.9992236445725169,-0.0009310581484714513
5.892923831939697,-0.12572366124214596,-0.034532924392166944,0.01409123620962199,-0.00931672955438571,-0.03693517197840953,-0.0008207042816192106,0.9992738954189777,-0.000954592231676893
5.994630813598633,-0.12770354472361117,-0.03971379229405987,0.012716903256441908,-0.008908159365249762,-0.03753306701811387,-0.00033800737256705076,0.999255622615131,-6.829694083723819e-06
6.094532251358032,-0.12463864423572449,-0.040228128287776624,0.011638576616825009,-0.008803748947599449,-0.03734093003877925,-0.0008245080084733876,0.999263463324288,-0.0009930915583906434
6.190711975097656,-0.12404212175164248,-0.03955122719661813,0.011235856227684117,-0.009113965858093098,-0.03776281465806896,-0.0006740747433390745,0.9992449404819012,-0.0006606783456265972
6.293006181716919,-0.1225928602561042,-0.03913255897216559,0.011498491937975162,-0.008958011189922664,-0.037853624166137655,-0.0007740246366997284,0.9992428423856093,-0.0008711882483138075
6.393206596374512,-0.12222221983084797,-0.03694373474736891,0.008565159019592448,-0.00880287585053621,-0.0376490082828313,-0.0007075413864685219,0.9992520007171694,-0.0007533214001286079
6.496433734893799,-0.12317287902686189,-0.03446101914332141,0.007059000004089731,-0.008739854789942174,-0.037737964786338125,-0.0006306164626806876,0.9992492498245434,-0.0006023534845940337
6.5947582721710205,-0.12218795472270062,-0.03103799592636818,0.009663584058848637,-0.0087436091039693,-0.03776163674811641,-0.000694427312808675,0.999248280389137,-0.0007295457679609671
6.693599700927734,-0.1224213889379246,-0.037180305773550616,0.008520846886501995,-0.008838761919173706,-0.03790412839582994,-0.00033411938610365276,0.9992422337464147,2.3254123384165287e-06
6.793785572052002,-0.12163464096505563,-0.035915897915992714,0.008465509587737625,-0.008744408832636656,-0.03807929340986131,-0.0005868447175267279,0.9992362875420663,-0.0005083056806009657
6.893755197525024,-0.12517668294864412,-0.0361635645006701,0.008119089076200538,-0.009293062777060355,-0.03810306270351148,-0.0007463703499517196,0.9992303230627735,-0.0007856855633517747
6.995884418487549,-0.12288725890524246,-0.03746048469328514,0.0071875727819397835,-0.00857530560934552,-0.038073299270438295,-0.0005674594837801686,0.9992379926754708,-0.0004824728329803372
7.093756198883057,-0.12079384417175357,-0.0374877633614062,0.008964351459847728,-0.008807849562847204,-0.03767629592129393,-0.0006470203727010744,0.9992509694147745,-0.0006311695154566137
7.190835475921631,-0.12150830764888869,-0.034999264375257334,0.00929918921424856,-0.008795791691543462,-0.03869903920139358,-0.00044656589125518354,0.9992120991022441,-0.00021228663728416932
7.293437719345093,-0.12173602324823346,-0.037406713964932455,0.009868111197273637,-0.009219424203930768,-0.03767616093543046,-0.0008464715055103182,0.9992471128807457,-0.0009998029232182316
7.395509243011475,-0.122275854854928,-0.04165747641528908,0.010114146502101132,-0.009345350790074817,-0.0373529674729553,-0.0002503623097554417,0.99925840379668,0.0001983534092873074
7.49949836730957,-0.12598756477639783,-0.036559580553536745,0.0087260498048026,-0.008630282620734767,-0.037913065103265114,-0.0007998953803925977,0.9992434527600079,-0.0009469025958482968
7.5946455001831055,-0.1261361317999734,-0.032456733086811046,0.007329640574658951,-0.00895181720790229,-0.03817992717835304,-0.0010362642248775624,0.9992302458821931,-0.001391432348127952
7.693813800811768,-0.12188932730915807,-0.03672619785716606,0.011593678799663217,-0.009042818101862114,-0.03730025838413497,-0.0005746432836346812,0.9992630224071889,-0.00047516314130360225
7.796265602111816,-0.12066920326509875,-0.03629663005192239,0.009787753399493039,-0.009316448285517542,-0.03776110184742332,-0.0005037985061242018,0.9992432382386568,-0.00030410318320251594
7.899486541748047,-0.11980208316962801,-0.03526519960814009,0.008048477416115783,-0.008876426169815496,-0.03808558376172729,-0.00038957765009692654,0.999234980170948,-0.00010272953776200738
7.9972052574157715,-0.12228465127512654,-0.03492434328005159,0.007797196300975362,-0.008814049255180426,-0.03813022626711189,-0.0007639505890825754,0.999233613706046,-0.0008570598047026989
8.094823122024536,-0.12040088844218909,-0.036185986117979616,0.01041656494887222,-0.009106979062180583,-0.03819266321549468,-0.0005443931521319136,0.9992287461061979,-0.00039345506779171757
8.198156595230103,-0.12071472992089542,-0.036222360585956466,0.007919067256879703,-0.008335745029855828,-0.03872230508880922,-0.0006740022337505471,0.9992150139806724,-0.0007034979754468616
8.295423984527588,-0.12060301770162475,-0.032765373562578345,0.007123489894102886,-0.00863346186804939,-0.03801337409475677,-0.0004909748978746909,0.999239813893419,-0.00032577093410032353
8.39275312423706,-0.12228045170826608,-0.03230016828254046,0.0070963696735073835,-0.0089367424048645,-0.03836162682907849,-0.0005531796508325617,0.99922380586858,-0.00042108417764724767
8.49663758277893,-0.12243162205046436,-0.03456923537020586,0.011755347662793535,-0.009010377434492253,-0.03788406869706782,-0.0008636927136137365,0.9992411443051874,-0.0010463797899720746
8.596738815307617,-0.12216573740605266,-0.0318093085734165,0.010302488178636483,-0.008816766195238598,-0.03818127716152201,-0.0006345405144212528,0.9992317309145607,-0.0005965750414616532
8.693682193756104,-0.12009125786352887,-0.030938707061701657,0.012217811967875612,-0.008787135603185007,-0.03764964230237804,-0.0007011163028700683,0.9992521198968377,-0.0007416219644514385
8.793108940124512,-0.12559460073634857,-0.03674887550378825,0.01340609724116713,-0.008961615517433687,-0.037419773382992724,-0.00047102208537221915,0.9992593397839613,-0.00027142342184041147
8.897157430648804,-0.12372119752208177,-0.034215171405940964,0.012313292027956373,-0.008127027357318435,-0.03827830507164284,-0.000380716981620278,0.999233995539461,-0.0001390806457248683
8.996279954910278,-0.12340006868321922,-0.03660115030471331,0.011964454573067048,-0.00891150592043418,-0.03778361475402411,-0.0005391414460921989,0.9992460622113307,-0.0004052092890795092
9.09810209274292,-0.12268224655106337,-0.041039000900651275,0.010035089087117689,-0.00872207217681735,-0.03811740636986494,-0.0003432199094295029,0.9992351429912135,-2.1050426279190352e-05
9.18292760848999,-0.12279102308156725,-0.04036872300639034,0.00851922680760478,-0.008444035322845232,-0.03802899929458065,-0.0004673123139824079,0.9992408493948396,-0.0002925249017115702
9.299384117126465,-0.123144467322957,-0.03943634824920415,0.007075895415199086,-0.008997353018063507,-0.03816878194409947,-0.0006554088653249553,0.9992305850817375,-0.0006247940827131695
9.393978357315063,-0.12102908407159832,-0.037888875479316145,0.003875655919575057,-0.00786120865546535,-0.038557468574227594,-0.0004366217564273732,0.999225366159739,-0.00026714487002859076
9.492945909500122,-0.12481702899854977,-0.0377942380910533,0.004123412364354474,-0.00886455332928764,-0.03817038887699434,-0.0006705767690279452,0.9992317005750209,-0.0006653354945800956
9.59797191619873,-0.12481092315556444,-0.04004194746156779,0.0033372231520748946,-0.008878925400086883,-0.03757356004553796,-0.0004336167778133684,0.9992543241065981,-0.00019992577907533012
9.682588338851929,-0.12182267914498715,-0.03956358804862255,0.005144025635232894,-0.009002075531612926,-0.038407890627931825,-0.0008117553696841416,0.9992212655997949,-0.0009335000860101042
9.791021823883057,-0.11901834075127943,-0.03632875152208528,0.008048079284511483,-0.008630987479374297,-0.038795643883047085,-0.00046815267969484435,0.9992097802283058,-0.0002666789076624265
9.895304441452026,-0.12248675979378913,-0.03876769051277701,0.005472933677441734,-0.008613668836946912,-0.03843108325722058,-0.0005229706195245124,0.9992239904298611,-0.0003841994067137473
9.99708867073059,-0.12316958754179988,-0.037918150887638266,0.006256305387557955,-0.009082474033529925,-0.0380072290210566,-0.0002693248481741789,0.9992361516036624,0.0001526019949138651
10.094905614852905,-0.12400086990351539,-0.03956741009563147,0.007232385395718091,-0.008826172797619663,-0.037945349407686596,-0.0002441570929471324,0.9992408065723642,0.00018240625535950587
10.19558334350586,-0.12481642087088086,-0.03655974597667469,0.007313805543242371,-0.008328256684626128,-0.037937214845366,-0.000498337990591349,0.9992452949749719,-0.00036507307359731996
10.296797752380371,-0.12265446308668809,-0.035612175417491294,0.009144412286370935,-0.009071748137311068,-0.0378653736123932,-0.0004943986771485721,0.99924154859417,-0.00030190300183036855
10.399484634399414,-0.12224982465718666,-0.03542549569295492,0.009800071650548275,-0.008790086379241441,-0.03819423599114454,-0.0006979935974367584,0.9992314284105741,-0.0007255705157555801
10.493225574493408,-0.12412068373605484,-0.03355835475427932,0.009181883191262778,-0.008973893132155493,-0.03801540633751282,-0.0006892896743955894,0.9992366201269803,-0.0006972504236071029
10.59665322303772,-0.12096585449655328,-0.03555258398179866,0.00849427441941189,-0.008609246833613375,-0.037814276341004566,-0.0005670700405593918,0.9992475368022345,-0.0004835649961835497
10.692319869995117,-0.12138993727325785,-0.036524137385763066,0.0043103218613504725,-0.008865221978696235,-0.03822593049805821,-0.0005935908743773539,0.9992296201207708,-0.0005099951968755473
10.796264171600342,-0.12516859033498726,-0.036838183954710696,0.007282443124022476,-0.008758755598269299,-0.03823155290162944,-0.0004284937667475458,0.9992304283578396,-0.0001871535372712696
10.89402985572815,-0.1251425526855823,-0.03395159984960341,0.009811814407326851,-0.008565441593739075,-0.037507527860854484,-0.0007133592112874566,0.9992593805827931,-0.000785334968531751
10.993956565856934,-0.1269256278211136,-0.03220974538367679,0.011022867970762896,-0.008690423778312594,-0.03767120697671518,-0.0005597923849164715,0.9992522420950362,-0.00046531100803650765
11.09477972984314,-0.12271037857257718,-0.029498109869242475,0.0037856029073297104,-0.008507208400487024,-0.038368135140127164,-0.0007350325275881766,0.9992271880499864,-0.0008185281635791173
11.194884777069092,-0.12235494811368608,-0.032517762871504624,0.005827047775134698,-0.008969026803248509,-0.037222941195319055,-0.0003676363439364214,0.9992666681374351,-6.721264510233175e-05
11.297457695007324,-0.12303764068946857,-0.03407002550678648,0.005219585622888361,-0.008693221699496856,-0.03809508670786384,-0.0005839192040033773,0.9992361339060788,-0.0005060774442831708
11.397005081176758,-0.11949896318743,-0.03457550841830778,0.006723309109272983,-0.008998262765243521,-0.03753510789829639,-0.0007213056429252603,0.9992545354715386,-0.0007681996001512428
11.494958400726318,-0.11759952772247276,-0.03762005167538441,0.00583281464556935,-0.008847542120460163,-0.03823038661980195,-0.0006428166483358773,0.9992295758853837,-0.0006099362504838429
11.595627069473267,-0.12263054886766839,-0.03602544087708735,0.006976178471690003,-0.008919356415002983,-0.03803569033415209,-0.0005427734834139514,0.9992364268474666,-0.00040738928405902817
11.695138454437256,-0.12367016129492545,-0.04091244524618112,0.00945276804144142,-0.009002926513248726,-0.03776064145433449,-0.0003997816315998586,0.9992461765980399,-0.00011938847502949552
11.797784328460693,-0.12428192080563996,-0.04002993688441381,0.010216243098770325,-0.008913237022427132,-0.03782662747585836,-0.0007244061861696446,0.9992443023081303,-0.0007756223785904339
11.893045425415039,-0.12428352463297798,-0.04074436445937117,0.009749469756683508,-0.008478217403548993,-0.03815118543656085,-0.0004687844727268,0.9992359016371267,-0.00029079108189508944
11.999938488006592,-0.1226256369605678,-0.0413939481668663,0.008060189145712368,-0.008662114602684746,-0.037784326485615305,-0.000459100748809765,0.9992482682842843,-0.00026367991716223186
12.09277057647705,-0.12314175758138497,-0.03847478641049863,0.008604082437296334,-0.009099120901199216,-0.03724390810476027,-0.0006960289247757168,0.9992645359721546,-0.0007152452128044531
12.195698738098145,-0.1252016751127805,-0.03930909295051651,0.007231961834875091,-0.008588128969786798,-0.03808908864050106,-0.0007805413339928587,0.9992371370813639,-0.0009083001072762352
12.297751665115356,-0.12131073471690416,-0.036452367173762726,0.005215639797704223,-0.00914141833453935,-0.03806458898569257,-0.0006427703843225459,0.9992332602462832,-0.000590337544963031
12.393939733505249,-0.12139433792400078,-0.03917577646096057,0.008629382649419436,-0.00960329543194208,-0.03719091152286619,-0.0006744787802753053,0.9992618064828257,-0.0006354093908571428
12.496644020080566,-0.12483560893513561,-0.03622089510918987,0.011717822893190042,-0.00921568806848928,-0.03811750579613509,-0.0007544534214348658,0.999230482744267,-0.0008075349771586422
12.59502124786377,-0.12822934183658632,-0.0406126089837063,0.009606758027406539,-0.00910981704467532,-0.03776535048156036,-0.0005200802242058192,0.9992449744947322,-0.000352309352250717
12.69573187828064,-0.12664924970445934,-0.037574272158568525,0.0100111919721711,-0.008885573283959034,-0.037246845413858545,-0.0006731489691736622,0.9992663638713137,-0.0006852930623838214
12.796118021011353,-0.12699271819112756,-0.035442992071931766,0.007489715749035713,-0.008744693440376067,-0.03784770331006364,-0.0006441446631519112,0.9992450484082672,-0.0006271808516753303
12.895595073699951,-0.12653764307579007,-0.03771463524675966,0.00811072209406729,-0.009015915845715098,-0.037577105908949776,-0.0003320887195424354,0.9992530030427994,1.3942125363053666e-05
12.992326736450195,-0.12638382914108748,-0.03843192055417806,0.006900196870528227,-0.008323070375161211,-0.0380946095717898,-0.0004097263128649043,0.999239390409251,-0.0001852388063687948
13.096369743347168,-0.12278699380404945,-0.0397721675155811,0.0052694432743875565,-0.008944795500979184,-0.03810979905334514,-0.00035652050464084016,0.9992334595792363,-3.081523354614481e-05
13.193581104278564,-0.11917144929120006,-0.03637891598554939,0.008856618231848256,-0.008986189494416399,-0.037820748244621845,-0.0006107172895616505,0.9992439474047263,-0.0005423341601064501
13.295308351516724,-0.11707388439341676,-0.03713875562432319,0.00668310126469911,-0.008453836151731625,-0.03850393441144808,-0.0009713111783071417,0.9992222156476274,-0.001293937894369535
13.393267631530762,-0.12230608545089255,-0.038032235555728336,0.007285770379466837,-0.009106699687242979,-0.03718953252346118,-0.0004731619177596541,0.9992666224833552,-0.00026902628819425894
13.493663787841797,-0.12774738173949965,-0.038507621951037296,0.009044070635885991,-0.009102274867009909,-0.03740254266372358,-0.0008376925697240066,0.9992584734019984,-0.0009960342226806882
13.595049381256104,-0.1259350472373433,-0.038220461348269015,0.00929002325511235,-0.008521615275506687,-0.0380884568035876,-0.0007889177628647034,0.9992377240377692,-0.000930182206850061
13.696049690246582,-0.12663694075029353,-0.03491759474466348,0.00911539417823649,-0.009274676929210614,-0.03789549952594193,-0.0007878253202541499,0.9992383553561196,-0.0008740247066974702
13.80292010307312,-0.12374340214238753,-0.036188149319696945,0.010438070148749538,-0.008764951252245724,-0.03839148859465923,-0.0005751773559154438,0.9992241682445642,-0.0004778721355626577
13.896879196166992,-0.1250099471537459,-0.03907985756403202,0.013120893289630148,-0.00905296990495026,-0.03714331953655952,-0.00026103826379329304,0.9992689074562112,0.00015123718756847397
13.990978479385376,-0.1222342263233471,-0.040987565574581414,0.012207834351696683,-0.008789346889507497,-0.0374601692527109,-0.0004127170084332236,0.9992593821253244,-0.00016678999764593687
14.094443559646606,-0.1202157490427702,-0.037196154845116916,0.007962537979164384,-0.008601266572338595,-0.03811799246376328,-0.0007166942151369948,0.9992359697355205,-0.0007788311467051271
14.194724559783936,-0.1222606552416874,-0.04047552766476514,0.006204474085200792,-0.009081014582876705,-0.03846205362971489,-0.0009265733279400191,0.9992183680590537,-0.0011565726133464752
14.302227973937988,-0.1264309879062753,-0.04247279479937573,0.005071461767091192,-0.008710333655543592,-0.038290463270581464,-0.0005694667061521142,0.9992285255224672,-0.00047239481614060085
14.394014120101929,-0.12457329910686998,-0.040475237958321114,0.004868864155524771,-0.00882024367832186,-0.03807714233673534,-0.0008255158261811886,0.9992355343243873,-0.0009809155683039707
14.492733240127563,-0.12558286833545268,-0.035936028206770866,0.00553255159479097,-0.008758508446002393,-0.03813895611699845,-0.0006750134653347635,0.9992338329504904,-0.0006828990249344263
14.594968795776367,-0.1262850311730119,-0.034823074746825555,0.010959019855850457,-0.009208665668721298,-0.03777357084892483,-0.0006526025513203025,0.999243679955912,-0.0006102715469571306
14.694928407669067,-0.12748379449186092,-0.03626458751103725,0.012058134922843536,-0.009031725837804165,-0.03742832489758813,-0.000624709047710815,0.9992583040247187,-0.0005740153066831448
14.797455310821533,-0.12746615272102008,-0.03289195113493286,0.009996084701039517,-0.008755996257274029,-0.03778675737664089,-0.0005807642648590621,0.9992472948221427,-0.0005003619975255957
14.892262935638428,-0.12300621383268281,-0.035220021998875355,0.008664893841435074,-0.008431265635981677,-0.03789532885570471,-0.0005338972216514215,0.999246002125828,-0.00042921112144963483
14.993739604949951,-0.12279802355844908,-0.03770703809528328,0.00907455633410982,-0.008796843100872441,-0.0373585426093372,-0.0008920394153986036,0.9992628078294751,-0.0011286408639405614
15.100060939788818,-0.12247040818205887,-0.03705160641494727,0.010393930575305684,-0.008781683161680516,-0.03742782685017578,-0.0006881780206869787,0.9992605096916084,-0.0007199973690929328
15.189334154129028,-0.1201034869693702,-0.03594919433431304,0.011103185813585277,-0.008809312372258668,-0.03829541854106279,-0.0005115539190432842,0.999227499244732,-0.00034862759817488637
15.29399585723877,-0.12173112064507498,-0.03865610521288772,0.009783182982679207,-0.009168604449246167,-0.03762025236858852,-0.0005688204139193473,0.9992498835364023,-0.0004482059752818229
15.391762733459473,-0.12316007619785331,-0.04379201889463774,0.01038102503410845,-0.009255693467193949,-0.03768350662406479,-0.0006078329283879877,0.9992466742532029,-0.0005186494419196281
15.482786178588867,-0.12229114897834858,-0.043761825802004745,0.008657136961461271,-0.008720279243756651,-0.038314041087485276,-0.00041558423937481715,0.9992276108450954,-0.00016278620268590736
15.574522733688354,-0.1215772222060504,-0.0409574414950124,0.00429807396744793,-0.008765903398633462,-0.037769947875113896,-0.0007301613311666472,0.9992477454763395,-0.0007993299803468369
15.681764125823975,-0.12100736399163024,-0.04086880107652528,0.006699981391598546,-0.008942405392928792,-0.0375081073347667,-0.0005289683747177232,0.999256171090482,-0.0003874146953708661
15.791290998458862,-0.12360375382559485,-0.03799337655274952,0.00589022554295416,-0.009085748766988677,-0.03755398717105167,-0.0005133919693804896,0.9992531629399956,-0.000344576996456961
